championName,itemId,itemName,total
Braum,3158,"Ionian Boots of Lucidity",1
Caitlyn,3006,"Berserker's Greaves",223
Caitlyn,3363,"Farsight Alteration",210
Caitlyn,1055,"Doran's Blade",149
Caitlyn,6673,"Immortal Shieldbow",121
Caitlyn,3046,"Phantom Dancer",100
Caitlyn,1018,"Cloak of Agility",68
Caitlyn,3036,"Lord Dominik's Regards",68
Caitlyn,3031,"Infinity Edge",65
Caitlyn,6671,Galeforce,62
Caitlyn,1038,"B. F. Sword",50
Caitlyn,6672,"Kraken Slayer",42
Caitlyn,3095,Stormrazor,38
Caitlyn,1037,Pickaxe,36
Caitlyn,1036,"Long Sword",29
Caitlyn,3340,"Stealth Ward",25
Caitlyn,3086,Zeal,24
Caitlyn,2031,"Refillable Potion",18
Caitlyn,1042,Dagger,16
Caitlyn,3094,"Rapid Firecannon",16
Caitlyn,3123,"Executioner's Calling",15
Caitlyn,1083,Cull,14
Caitlyn,2055,"Control Ward",14
Caitlyn,1001,Boots,9
Caitlyn,6676,"The Collector",9
Caitlyn,2015,"Kircheis Shard",8
Caitlyn,6670,Noonquiver,7
Caitlyn,3033,"Mortal Reminder",7
Caitlyn,2421,"Broken Stopwatch",7
Caitlyn,3072,Bloodthirster,7
Caitlyn,3026,"Guardian Angel",7
Caitlyn,3035,"Last Whisper",6
Caitlyn,2420,Stopwatch,4
Caitlyn,3085,"Runaan's Hurricane",3
Caitlyn,1053,"Vampiric Scepter",3
Caitlyn,3140,"Quicksilver Sash",2
Caitlyn,1033,"Null-Magic Mantle",2
Caitlyn,1029,"Cloth Armor",1
Caitlyn,1031,"Chain Vest",1
Caitlyn,1057,"Negatron Cloak",1
Caitlyn,2003,"Health Potion",1
Caitlyn,3047,"Plated Steelcaps",1
Caitlyn,3134,"Serrated Dirk",1
Caitlyn,3111,"Mercury's Treads",1
Caitlyn,3110,"Frozen Heart",1
Caitlyn,3508,"Essence Reaver",1
Caitlyn,3091,"Wit's End",1
Caitlyn,3082,"Warden's Mail",1
Caitlyn,3077,Tiamat,1
Caitlyn,3065,"Spirit Visage",1
Caitlyn,7008,Bloodward,1
Camille,6632,"Divine Sunderer",234
Camille,3047,"Plated Steelcaps",186
Camille,3340,"Stealth Ward",171
Camille,1055,"Doran's Blade",147
Camille,3074,"Ravenous Hydra",110
Camille,3053,"Sterak's Gage",75
Camille,3364,"Oracle Lens",75
Camille,3748,"Titanic Hydra",72
Camille,3363,"Farsight Alteration",71
Camille,3078,"Trinity Force",69
Camille,1054,"Doran's Shield",62
Camille,3044,Phage,55
Camille,2031,"Refillable Potion",53
Camille,3077,Tiamat,51
Camille,3158,"Ionian Boots of Lucidity",50
Camille,1028,"Ruby Crystal",49
Camille,3111,"Mercury's Treads",48
Camille,1036,"Long Sword",46
Camille,1037,Pickaxe,38
Camille,3123,"Executioner's Calling",38
Camille,2055,"Control Ward",35
Camille,3181,Hullbreaker,32
Camille,3133,"Caulfield's Warhammer",30
Camille,2421,"Broken Stopwatch",27
Camille,3026,"Guardian Angel",21
Camille,1053,"Vampiric Scepter",19
Camille,6333,"Death's Dance",15
Camille,1011,"Giant's Belt",13
Camille,1031,"Chain Vest",13
Camille,1001,Boots,13
Camille,1029,"Cloth Armor",12
Camille,2422,"Slightly Magical Footwear",12
Camille,6609,"Chempunk Chainsword",11
Camille,3057,Sheen,10
Camille,3067,Kindlegem,8
Camille,2420,Stopwatch,8
Camille,3155,Hexdrinker,6
Camille,1038,"B. F. Sword",6
Camille,1083,Cull,6
Camille,1033,"Null-Magic Mantle",4
Camille,8001,"Anathema's Chains",3
Camille,3156,"Maw of Malmortius",3
Camille,3075,Thornmail,3
Camille,3211,"Spectre's Cowl",3
Camille,1042,Dagger,3
Camille,2010,"Total Biscuit of Everlasting Will",3
Camille,3140,"Quicksilver Sash",3
Camille,3855,"Runesteel Spaulders",2
Camille,3051,"Hearthbound Axe",2
Camille,3857,"Pauldrons of Whiterock",2
Camille,1043,"Recurve Bow",2
Camille,3065,"Spirit Visage",1
Camille,3076,"Bramble Vest",1
Camille,3117,"Mobility Boots",1
Camille,3153,"Blade of The Ruined King",1
Camille,2033,"Corrupting Potion",1
Camille,1057,"Negatron Cloak",1
Camille,2003,"Health Potion",1
Camille,3193,"Gargoyle Stoneplate",1
Cassiopeia,6653,"Liandry's Anguish",60
Cassiopeia,3363,"Farsight Alteration",56
Cassiopeia,3040,"Seraph's Embrace",48
Cassiopeia,1082,"Dark Seal",45
Cassiopeia,3157,"Zhonya's Hourglass",36
Cassiopeia,3070,"Tear of the Goddess",31
Cassiopeia,3116,"Rylai's Crystal Scepter",23
Cassiopeia,1058,"Needlessly Large Rod",21
Cassiopeia,3340,"Stealth Ward",20
Cassiopeia,1052,"Amplifying Tome",16
Cassiopeia,6656,Everfrost,14
Cassiopeia,3108,"Fiendish Codex",13
Cassiopeia,2055,"Control Ward",13
Cassiopeia,3916,"Oblivion Orb",10
Cassiopeia,2031,"Refillable Potion",9
Cassiopeia,4629,"Cosmic Drive",9
Cassiopeia,2420,Stopwatch,8
Cassiopeia,1026,"Blasting Wand",7
Cassiopeia,3041,"Mejai's Soulstealer",7
Cassiopeia,1011,"Giant's Belt",6
Cassiopeia,1056,"Doran's Ring",6
Cassiopeia,3135,"Void Staff",5
Cassiopeia,3364,"Oracle Lens",5
Cassiopeia,4633,Riftmaker,5
Cassiopeia,3102,"Banshee's Veil",4
Cassiopeia,3165,Morellonomicon,4
Cassiopeia,2421,"Broken Stopwatch",4
Cassiopeia,2033,"Corrupting Potion",3
Cassiopeia,3191,"Seeker's Armguard",3
Cassiopeia,4630,"Blighting Jewel",3
Cassiopeia,3089,"Rabadon's Deathcap",2
Cassiopeia,1033,"Null-Magic Mantle",2
Cassiopeia,4632,"Verdant Barrier",2
Cassiopeia,1028,"Ruby Crystal",2
Cassiopeia,6655,"Luden's Tempest",2
Cassiopeia,1029,"Cloth Armor",2
Cassiopeia,3110,"Frozen Heart",1
Cassiopeia,3140,"Quicksilver Sash",1
Cassiopeia,3003,"Archangel's Staff",1
Cassiopeia,3011,"Chemtech Putrifier",1
Cassiopeia,2003,"Health Potion",1
Cassiopeia,4637,"Demonic Embrace",1
Chogath,3047,"Plated Steelcaps",46
Chogath,3340,"Stealth Ward",45
Chogath,6662,"Frostfire Gauntlet",41
Chogath,3075,Thornmail,26
Chogath,1054,"Doran's Shield",25
Chogath,3076,"Bramble Vest",18
Chogath,1029,"Cloth Armor",17
Chogath,2055,"Control Ward",14
Chogath,3363,"Farsight Alteration",14
Chogath,3364,"Oracle Lens",13
Chogath,1033,"Null-Magic Mantle",13
Chogath,1056,"Doran's Ring",12
Chogath,3111,"Mercury's Treads",12
Chogath,1011,"Giant's Belt",11
Chogath,6656,Everfrost,11
Chogath,1057,"Negatron Cloak",10
Chogath,2031,"Refillable Potion",10
Chogath,1082,"Dark Seal",8
Chogath,3193,"Gargoyle Stoneplate",8
Chogath,4401,"Force of Nature",7
Chogath,1028,"Ruby Crystal",7
Chogath,3068,"Sunfire Aegis",7
Chogath,3067,Kindlegem,7
Chogath,4629,"Cosmic Drive",6
Chogath,3105,"Aegis of the Legion",6
Chogath,2033,"Corrupting Potion",5
Chogath,8001,"Anathema's Chains",5
Chogath,3020,"Sorcerer's Shoes",4
Chogath,1001,Boots,4
Chogath,3143,"Randuin's Omen",4
Chogath,3157,"Zhonya's Hourglass",4
Chogath,3158,"Ionian Boots of Lucidity",4
Chogath,3066,"Winged Moonplate",3
Chogath,3083,"Warmog's Armor",3
Chogath,3108,"Fiendish Codex",3
Chogath,3110,"Frozen Heart",3
Chogath,3152,"Hextech Rocketbelt",3
Chogath,3082,"Warden's Mail",2
Chogath,6664,"Turbo Chemtank",2
Chogath,3190,"Locket of the Iron Solari",2
Chogath,1058,"Needlessly Large Rod",2
Chogath,3916,"Oblivion Orb",2
Chogath,3001,"Abyssal Mask",2
Chogath,3065,"Spirit Visage",2
Chogath,1026,"Blasting Wand",1
Chogath,1027,"Sapphire Crystal",1
Chogath,1052,"Amplifying Tome",1
Chogath,2422,"Slightly Magical Footwear",1
Chogath,3089,"Rabadon's Deathcap",1
Chogath,3802,"Lost Chapter",1
Chogath,4636,"Night Harvester",1
Chogath,3801,"Crystalline Bracer",1
Chogath,6660,"Bami's Cinder",1
Chogath,3211,"Spectre's Cowl",1
Chogath,3859,"Targon's Buckler",1
Chogath,3191,"Seeker's Armguard",1
Corki,3020,"Sorcerer's Shoes",40
Corki,3042,Muramana,30
Corki,3363,"Farsight Alteration",29
Corki,6673,"Immortal Shieldbow",29
Corki,3508,"Essence Reaver",18
Corki,3340,"Stealth Ward",17
Corki,1055,"Doran's Blade",15
Corki,1036,"Long Sword",15
Corki,6632,"Divine Sunderer",15
Corki,3070,"Tear of the Goddess",10
Corki,3094,"Rapid Firecannon",10
Corki,2055,"Control Ward",7
Corki,1027,"Sapphire Crystal",6
Corki,3133,"Caulfield's Warhammer",6
Corki,3031,"Infinity Edge",6
Corki,2031,"Refillable Potion",5
Corki,2422,"Slightly Magical Footwear",4
Corki,1038,"B. F. Sword",4
Corki,1037,Pickaxe,4
Corki,1018,"Cloak of Agility",3
Corki,1083,Cull,3
Corki,2033,"Corrupting Potion",3
Corki,2420,Stopwatch,3
Corki,3086,Zeal,3
Corki,3110,"Frozen Heart",3
Corki,3364,"Oracle Lens",3
Corki,3004,Manamune,2
Corki,1029,"Cloth Armor",2
Corki,1054,"Doran's Shield",2
Corki,2421,"Broken Stopwatch",2
Corki,3057,Sheen,2
Corki,3074,"Ravenous Hydra",2
Corki,3095,Stormrazor,1
Corki,3044,Phage,1
Corki,3123,"Executioner's Calling",1
Corki,3047,"Plated Steelcaps",1
Corki,3140,"Quicksilver Sash",1
Corki,3155,Hexdrinker,1
Corki,3156,"Maw of Malmortius",1
Corki,3157,"Zhonya's Hourglass",1
Corki,1001,Boots,1
Corki,1028,"Ruby Crystal",1
Corki,1031,"Chain Vest",1
Corki,1053,"Vampiric Scepter",1
Corki,3916,"Oblivion Orb",1
Corki,3091,"Wit's End",1
Corki,3035,"Last Whisper",1
Darius,3340,"Stealth Ward",65
Darius,3078,"Trinity Force",51
Darius,3047,"Plated Steelcaps",48
Darius,3053,"Sterak's Gage",43
Darius,1055,"Doran's Blade",31
Darius,3111,"Mercury's Treads",20
Darius,3076,"Bramble Vest",17
Darius,1028,"Ruby Crystal",16
Darius,3742,"Dead Man's Plate",16
Darius,6631,Stridebreaker,16
Darius,3044,Phage,12
Darius,3075,Thornmail,11
Darius,3067,Kindlegem,8
Darius,1037,Pickaxe,8
Darius,3066,"Winged Moonplate",7
Darius,3065,"Spirit Visage",6
Darius,1033,"Null-Magic Mantle",6
Darius,1054,"Doran's Shield",6
Darius,2031,"Refillable Potion",6
Darius,3364,"Oracle Lens",5
Darius,3071,"Black Cleaver",5
Darius,3211,"Spectre's Cowl",5
Darius,3133,"Caulfield's Warhammer",4
Darius,1029,"Cloth Armor",4
Darius,1036,"Long Sword",4
Darius,3105,"Aegis of the Legion",4
Darius,3363,"Farsight Alteration",4
Darius,1031,"Chain Vest",3
Darius,4401,"Force of Nature",3
Darius,1001,Boots,3
Darius,3143,"Randuin's Omen",3
Darius,3193,"Gargoyle Stoneplate",3
Darius,3009,"Boots of Swiftness",3
Darius,3123,"Executioner's Calling",3
Darius,3051,"Hearthbound Axe",2
Darius,3057,Sheen,2
Darius,1057,"Negatron Cloak",2
Darius,1011,"Giant's Belt",2
Darius,2055,"Control Ward",2
Darius,3181,Hullbreaker,2
Darius,6632,"Divine Sunderer",2
Darius,1038,"B. F. Sword",1
Darius,3082,"Warden's Mail",1
Darius,2420,Stopwatch,1
Darius,6029,"Ironspike Whip",1
Darius,6609,"Chempunk Chainsword",1
Darius,3042,Muramana,1
Darius,1083,Cull,1
Darius,8001,"Anathema's Chains",1
Diana,3364,"Oracle Lens",369
Diana,3020,"Sorcerer's Shoes",343
Diana,3152,"Hextech Rocketbelt",262
Diana,3157,"Zhonya's Hourglass",242
Diana,1082,"Dark Seal",208
Diana,3115,"Nashor's Tooth",177
Diana,4633,Riftmaker,72
Diana,2031,"Refillable Potion",71
Diana,2055,"Control Ward",68
Diana,1052,"Amplifying Tome",65
Diana,1026,"Blasting Wand",63
Diana,3165,Morellonomicon,56
Diana,3916,"Oblivion Orb",55
Diana,3135,"Void Staff",50
Diana,3041,"Mejai's Soulstealer",49
Diana,3089,"Rabadon's Deathcap",46
Diana,1058,"Needlessly Large Rod",46
Diana,2421,"Broken Stopwatch",33
Diana,4636,"Night Harvester",28
Diana,3108,"Fiendish Codex",27
Diana,3340,"Stealth Ward",26
Diana,4630,"Blighting Jewel",24
Diana,2420,Stopwatch,20
Diana,3191,"Seeker's Armguard",20
Diana,1028,"Ruby Crystal",19
Diana,1043,"Recurve Bow",15
Diana,2422,"Slightly Magical Footwear",14
Diana,3111,"Mercury's Treads",14
Diana,1056,"Doran's Ring",13
Diana,1029,"Cloth Armor",12
Diana,3158,"Ionian Boots of Lucidity",12
Diana,3145,"Hextech Alternator",11
Diana,3047,"Plated Steelcaps",11
Diana,4635,"Leeching Leer",8
Diana,4637,"Demonic Embrace",8
Diana,3102,"Banshee's Veil",7
Diana,4632,"Verdant Barrier",7
Diana,1042,Dagger,5
Diana,3363,"Farsight Alteration",4
Diana,1001,Boots,4
Diana,2424,"Broken Stopwatch",3
Diana,3513,"Eye of the Herald",3
Diana,3100,"Lich Bane",2
Diana,2003,"Health Potion",2
Diana,1035,Emberknife,2
Diana,4628,"Horizon Focus",2
Diana,1033,"Null-Magic Mantle",2
Diana,2423,"Perfectly Timed Stopwatch",1
Diana,1036,"Long Sword",1
Diana,3222,"Mikael's Blessing",1
Diana,1011,"Giant's Belt",1
Diana,3082,"Warden's Mail",1
Diana,4629,"Cosmic Drive",1
Diana,3077,Tiamat,1
Diana,3070,"Tear of the Goddess",1
Diana,3057,Sheen,1
Diana,3117,"Mobility Boots",1
Diana,3053,"Sterak's Gage",1
Diana,3024,"Glacial Buckler",1
Diana,6631,Stridebreaker,1
Diana,7010,Vespertide,1
Draven,3363,"Farsight Alteration",308
Draven,3006,"Berserker's Greaves",280
Draven,6673,"Immortal Shieldbow",226
Draven,1055,"Doran's Blade",209
Draven,3508,"Essence Reaver",160
Draven,6676,"The Collector",159
Draven,3031,"Infinity Edge",129
Draven,3036,"Lord Dominik's Regards",81
Draven,3134,"Serrated Dirk",67
Draven,1018,"Cloak of Agility",56
Draven,3340,"Stealth Ward",56
Draven,1036,"Long Sword",53
Draven,1037,Pickaxe,51
Draven,1038,"B. F. Sword",44
Draven,1001,Boots,36
Draven,3047,"Plated Steelcaps",33
Draven,6693,"Prowler's Claw",29
Draven,3035,"Last Whisper",28
Draven,3094,"Rapid Firecannon",25
Draven,1053,"Vampiric Scepter",24
Draven,3123,"Executioner's Calling",22
Draven,6672,"Kraken Slayer",22
Draven,2055,"Control Ward",21
Draven,6691,"Duskblade of Draktharr",21
Draven,2421,"Broken Stopwatch",16
Draven,1042,Dagger,16
Draven,3072,Bloodthirster,16
Draven,3026,"Guardian Angel",16
Draven,6670,Noonquiver,13
Draven,6692,Eclipse,12
Draven,2031,"Refillable Potion",12
Draven,3133,"Caulfield's Warhammer",11
Draven,3057,Sheen,11
Draven,6695,"Serpent's Fang",11
Draven,3033,"Mortal Reminder",10
Draven,3086,Zeal,10
Draven,6671,Galeforce,6
Draven,3140,"Quicksilver Sash",5
Draven,3139,"Mercurial Scimitar",4
Draven,2420,Stopwatch,3
Draven,1033,"Null-Magic Mantle",3
Draven,2003,"Health Potion",3
Draven,2422,"Slightly Magical Footwear",3
Draven,3009,"Boots of Swiftness",3
Draven,1083,Cull,2
Draven,3364,"Oracle Lens",2
Draven,3065,"Spirit Visage",2
Draven,6694,"Serylda's Grudge",2
Draven,6632,"Divine Sunderer",2
Draven,3181,Hullbreaker,2
Draven,7008,Bloodward,2
Draven,2010,"Total Biscuit of Everlasting Will",1
Draven,3046,"Phantom Dancer",1
Draven,3095,Stormrazor,1
Draven,3100,"Lich Bane",1
Draven,3111,"Mercury's Treads",1
Draven,3115,"Nashor's Tooth",1
Draven,3142,"Youmuu's Ghostblade",1
Draven,3153,"Blade of The Ruined King",1
Draven,1031,"Chain Vest",1
Draven,4401,"Force of Nature",1
Draven,6333,"Death's Dance",1
Draven,3211,"Spectre's Cowl",1
Draven,1057,"Negatron Cloak",1
DrMundo,3047,"Plated Steelcaps",101
DrMundo,3340,"Stealth Ward",90
DrMundo,1054,"Doran's Shield",66
DrMundo,3068,"Sunfire Aegis",48
DrMundo,6662,"Frostfire Gauntlet",45
DrMundo,3076,"Bramble Vest",44
DrMundo,3143,"Randuin's Omen",33
DrMundo,3065,"Spirit Visage",32
DrMundo,3075,Thornmail,27
DrMundo,3067,Kindlegem,27
DrMundo,3083,"Warmog's Armor",26
DrMundo,1029,"Cloth Armor",24
DrMundo,1028,"Ruby Crystal",23
DrMundo,3364,"Oracle Lens",22
DrMundo,8001,"Anathema's Chains",20
DrMundo,2055,"Control Ward",19
DrMundo,3363,"Farsight Alteration",19
DrMundo,6632,"Divine Sunderer",16
DrMundo,1011,"Giant's Belt",15
DrMundo,3111,"Mercury's Treads",15
DrMundo,2031,"Refillable Potion",15
DrMundo,3082,"Warden's Mail",11
DrMundo,3748,"Titanic Hydra",11
DrMundo,1033,"Null-Magic Mantle",10
DrMundo,4401,"Force of Nature",9
DrMundo,2422,"Slightly Magical Footwear",7
DrMundo,3211,"Spectre's Cowl",6
DrMundo,6660,"Bami's Cinder",6
DrMundo,3181,Hullbreaker,5
DrMundo,3801,"Crystalline Bracer",5
DrMundo,6631,Stridebreaker,5
DrMundo,6664,"Turbo Chemtank",5
DrMundo,1057,"Negatron Cloak",4
DrMundo,3009,"Boots of Swiftness",3
DrMundo,3044,Phage,3
DrMundo,3053,"Sterak's Gage",3
DrMundo,3066,"Winged Moonplate",3
DrMundo,1055,"Doran's Blade",3
DrMundo,3105,"Aegis of the Legion",2
DrMundo,3158,"Ionian Boots of Lucidity",2
DrMundo,3857,"Pauldrons of Whiterock",2
DrMundo,1037,Pickaxe,1
DrMundo,3077,Tiamat,1
DrMundo,1006,"Rejuvenation Bead",1
DrMundo,1001,Boots,1
DrMundo,3109,"Knight's Vow",1
DrMundo,3117,"Mobility Boots",1
DrMundo,3193,"Gargoyle Stoneplate",1
DrMundo,2421,"Broken Stopwatch",1
DrMundo,3057,Sheen,1
DrMundo,3742,"Dead Man's Plate",1
DrMundo,4643,"Vigilant Wardstone",1
DrMundo,1056,"Doran's Ring",1
DrMundo,1031,"Chain Vest",1
Ekko,3152,"Hextech Rocketbelt",196
Ekko,3020,"Sorcerer's Shoes",179
Ekko,1082,"Dark Seal",146
Ekko,3364,"Oracle Lens",142
Ekko,3100,"Lich Bane",92
Ekko,3115,"Nashor's Tooth",69
Ekko,3340,"Stealth Ward",66
Ekko,1058,"Needlessly Large Rod",51
Ekko,3089,"Rabadon's Deathcap",42
Ekko,3157,"Zhonya's Hourglass",40
Ekko,1056,"Doran's Ring",35
Ekko,1026,"Blasting Wand",32
Ekko,2033,"Corrupting Potion",31
Ekko,2031,"Refillable Potion",27
Ekko,3041,"Mejai's Soulstealer",27
Ekko,1052,"Amplifying Tome",26
Ekko,3135,"Void Staff",26
Ekko,2055,"Control Ward",24
Ekko,3113,"Aether Wisp",18
Ekko,3057,Sheen,16
Ekko,3111,"Mercury's Treads",16
Ekko,4630,"Blighting Jewel",15
Ekko,3916,"Oblivion Orb",12
Ekko,3363,"Farsight Alteration",12
Ekko,1001,Boots,10
Ekko,3165,Morellonomicon,8
Ekko,2421,"Broken Stopwatch",7
Ekko,2422,"Slightly Magical Footwear",7
Ekko,2420,Stopwatch,5
Ekko,3145,"Hextech Alternator",5
Ekko,3191,"Seeker's Armguard",5
Ekko,3108,"Fiendish Codex",5
Ekko,7011,"Upgraded Aeropack",3
Ekko,1043,"Recurve Bow",3
Ekko,1042,Dagger,2
Ekko,1033,"Null-Magic Mantle",2
Ekko,1029,"Cloth Armor",2
Ekko,6656,Everfrost,2
Ekko,3047,"Plated Steelcaps",2
Ekko,3067,Kindlegem,2
Ekko,1028,"Ruby Crystal",2
Ekko,6662,"Frostfire Gauntlet",2
Ekko,3102,"Banshee's Veil",2
Ekko,4629,"Cosmic Drive",2
Ekko,4633,Riftmaker,2
Ekko,3044,Phage,1
Ekko,3076,"Bramble Vest",1
Ekko,1035,Emberknife,1
Ekko,3105,"Aegis of the Legion",1
Ekko,3110,"Frozen Heart",1
Ekko,3117,"Mobility Boots",1
Ekko,3158,"Ionian Boots of Lucidity",1
Ekko,6632,"Divine Sunderer",1
Ekko,6655,"Luden's Tempest",1
Ekko,4636,"Night Harvester",1
Ekko,4637,"Demonic Embrace",1
Ekko,3513,"Eye of the Herald",1
Ekko,8001,"Anathema's Chains",1
Elise,3364,"Oracle Lens",118
Elise,3020,"Sorcerer's Shoes",115
Elise,4636,"Night Harvester",94
Elise,1082,"Dark Seal",63
Elise,3157,"Zhonya's Hourglass",61
Elise,2031,"Refillable Potion",32
Elise,2055,"Control Ward",31
Elise,1052,"Amplifying Tome",24
Elise,3152,"Hextech Rocketbelt",21
Elise,3916,"Oblivion Orb",18
Elise,2421,"Broken Stopwatch",18
Elise,3165,Morellonomicon,15
Elise,3135,"Void Staff",13
Elise,3041,"Mejai's Soulstealer",12
Elise,1026,"Blasting Wand",11
Elise,4630,"Blighting Jewel",11
Elise,3102,"Banshee's Veil",10
Elise,3108,"Fiendish Codex",10
Elise,3115,"Nashor's Tooth",10
Elise,2420,Stopwatch,8
Elise,3191,"Seeker's Armguard",7
Elise,3145,"Hextech Alternator",6
Elise,1058,"Needlessly Large Rod",5
Elise,1033,"Null-Magic Mantle",5
Elise,1028,"Ruby Crystal",5
Elise,4628,"Horizon Focus",4
Elise,4632,"Verdant Barrier",4
Elise,3340,"Stealth Ward",4
Elise,3100,"Lich Bane",4
Elise,3001,"Abyssal Mask",3
Elise,3513,"Eye of the Herald",3
Elise,6656,Everfrost,3
Elise,1011,"Giant's Belt",3
Elise,1057,"Negatron Cloak",3
Elise,3117,"Mobility Boots",3
Elise,1001,Boots,2
Elise,4629,"Cosmic Drive",2
Elise,8001,"Anathema's Chains",2
Elise,1043,"Recurve Bow",2
Elise,1029,"Cloth Armor",1
Elise,1039,Hailblade,1
Elise,1083,Cull,1
Elise,2422,"Slightly Magical Footwear",1
Elise,3047,"Plated Steelcaps",1
Elise,3082,"Warden's Mail",1
Elise,3089,"Rabadon's Deathcap",1
Elise,3158,"Ionian Boots of Lucidity",1
Evelynn,3020,"Sorcerer's Shoes",162
Evelynn,3152,"Hextech Rocketbelt",156
Evelynn,1082,"Dark Seal",95
Evelynn,3363,"Farsight Alteration",86
Evelynn,3089,"Rabadon's Deathcap",67
Evelynn,3041,"Mejai's Soulstealer",59
Evelynn,3102,"Banshee's Veil",56
Evelynn,3340,"Stealth Ward",50
Evelynn,1058,"Needlessly Large Rod",47
Evelynn,2031,"Refillable Potion",37
Evelynn,3135,"Void Staff",37
Evelynn,3364,"Oracle Lens",34
Evelynn,1052,"Amplifying Tome",29
Evelynn,1026,"Blasting Wand",19
Evelynn,2055,"Control Ward",19
Evelynn,3108,"Fiendish Codex",18
Evelynn,3100,"Lich Bane",15
Evelynn,4630,"Blighting Jewel",15
Evelynn,3145,"Hextech Alternator",7
Evelynn,2422,"Slightly Magical Footwear",6
Evelynn,4632,"Verdant Barrier",5
Evelynn,1028,"Ruby Crystal",4
Evelynn,3157,"Zhonya's Hourglass",4
Evelynn,4636,"Night Harvester",4
Evelynn,2420,Stopwatch,3
Evelynn,3057,Sheen,2
Evelynn,3113,"Aether Wisp",2
Evelynn,3916,"Oblivion Orb",2
Evelynn,1033,"Null-Magic Mantle",1
Evelynn,1001,Boots,1
Evelynn,1039,Hailblade,1
Evelynn,3165,Morellonomicon,1
Evelynn,3158,"Ionian Boots of Lucidity",1
Evelynn,3513,"Eye of the Herald",1
Evelynn,4633,Riftmaker,1
Evelynn,7011,"Upgraded Aeropack",1
Ezreal,3158,"Ionian Boots of Lucidity",711
Ezreal,3363,"Farsight Alteration",704
Ezreal,6632,"Divine Sunderer",655
Ezreal,3042,Muramana,606
Ezreal,1055,"Doran's Blade",414
Ezreal,1036,"Long Sword",238
Ezreal,3110,"Frozen Heart",201
Ezreal,3070,"Tear of the Goddess",182
Ezreal,6694,"Serylda's Grudge",170
Ezreal,3133,"Caulfield's Warhammer",167
Ezreal,3340,"Stealth Ward",119
Ezreal,3035,"Last Whisper",93
Ezreal,2055,"Control Ward",91
Ezreal,2031,"Refillable Potion",74
Ezreal,3508,"Essence Reaver",73
Ezreal,3123,"Executioner's Calling",72
Ezreal,3024,"Glacial Buckler",61
Ezreal,1029,"Cloth Armor",53
Ezreal,1001,Boots,50
Ezreal,3078,"Trinity Force",49
Ezreal,3082,"Warden's Mail",38
Ezreal,3057,Sheen,35
Ezreal,3047,"Plated Steelcaps",33
Ezreal,3074,"Ravenous Hydra",32
Ezreal,6609,"Chempunk Chainsword",30
Ezreal,3044,Phage,27
Ezreal,3156,"Maw of Malmortius",25
Ezreal,3004,Manamune,24
Ezreal,2421,"Broken Stopwatch",22
Ezreal,3077,Tiamat,21
Ezreal,1083,Cull,17
Ezreal,3155,Hexdrinker,16
Ezreal,3067,Kindlegem,13
Ezreal,3140,"Quicksilver Sash",13
Ezreal,6691,"Duskblade of Draktharr",12
Ezreal,3134,"Serrated Dirk",11
Ezreal,3026,"Guardian Angel",11
Ezreal,1027,"Sapphire Crystal",11
Ezreal,2420,Stopwatch,11
Ezreal,1033,"Null-Magic Mantle",9
Ezreal,6695,"Serpent's Fang",8
Ezreal,2003,"Health Potion",7
Ezreal,3111,"Mercury's Treads",7
Ezreal,1054,"Doran's Shield",6
Ezreal,1037,Pickaxe,6
Ezreal,2422,"Slightly Magical Footwear",6
Ezreal,6035,"Silvermere Dawn",6
Ezreal,1053,"Vampiric Scepter",6
Ezreal,3153,"Blade of The Ruined King",5
Ezreal,3364,"Oracle Lens",5
Ezreal,7017,Deicide,5
Ezreal,1028,"Ruby Crystal",4
Ezreal,1038,"B. F. Sword",4
Ezreal,6676,"The Collector",2
Ezreal,3139,"Mercurial Scimitar",2
Ezreal,1031,"Chain Vest",2
Ezreal,3006,"Berserker's Greaves",2
Ezreal,6673,"Immortal Shieldbow",2
Ezreal,1043,"Recurve Bow",1
Ezreal,3086,Zeal,1
Ezreal,3105,"Aegis of the Legion",1
Ezreal,3108,"Fiendish Codex",1
Ezreal,3041,"Mejai's Soulstealer",1
Ezreal,3020,"Sorcerer's Shoes",1
Ezreal,3748,"Titanic Hydra",1
Ezreal,3117,"Mobility Boots",1
Ezreal,6333,"Death's Dance",1
Ezreal,3068,"Sunfire Aegis",1
Ezreal,6631,Stridebreaker,1
Ezreal,3009,"Boots of Swiftness",1
Ezreal,6655,"Luden's Tempest",1
Ezreal,3071,"Black Cleaver",1
Ezreal,3051,"Hearthbound Axe",1
Ezreal,2010,"Total Biscuit of Everlasting Will",1
Ezreal,6692,Eclipse,1
Ezreal,6693,"Prowler's Claw",1
Ezreal,3143,"Randuin's Omen",1
Ezreal,1057,"Negatron Cloak",1
Ezreal,1052,"Amplifying Tome",1
Ezreal,7018,"Infinity Force",1
FiddleSticks,3330,"Scarecrow Effigy",162
FiddleSticks,3020,"Sorcerer's Shoes",154
FiddleSticks,3157,"Zhonya's Hourglass",108
FiddleSticks,3152,"Hextech Rocketbelt",78
FiddleSticks,1082,"Dark Seal",77
FiddleSticks,6653,"Liandry's Anguish",42
FiddleSticks,1052,"Amplifying Tome",34
FiddleSticks,2055,"Control Ward",30
FiddleSticks,3916,"Oblivion Orb",28
FiddleSticks,3135,"Void Staff",26
