championName,itemId,itemName,winCount,totalCount,winRatio
Azir,3070,"Tear of the Goddess",20,44,0.4545
Azir,3108,"Fiendish Codex",16,40,0.4000
Azir,1043,"Recurve Bow",4,10,0.4000
Azir,2420,Stopwatch,4,10,0.4000
Azir,1001,Boots,8,22,0.3636
Azir,6656,Everfrost,6,19,0.3158
Azir,3158,"Ionian Boots of Lucidity",6,20,0.3000
Azir,3802,"Lost Chapter",4,14,0.2857
Azir,1042,Dagger,2,7,0.2857
Azir,2424,"Broken Stopwatch",1,4,0.2500
Azir,3191,"Seeker's Armguard",3,13,0.2308
Azir,1052,"Amplifying Tome",7,36,0.1944
Bard,3152,"Hextech Rocketbelt",1,1,1.0000
Bard,3083,"Warmog's Armor",1,1,1.0000
Bard,7019,"Reliquary of the Golden Dawn",1,1,1.0000
Bard,7022,"Seat of Command",1,1,1.0000
Bard,1042,Dagger,7,7,1.0000
Bard,2015,"Kircheis Shard",5,5,1.0000
Bard,3041,"Mejai's Soulstealer",11,13,0.8462
Bard,3801,"Crystalline Bracer",4,5,0.8000
Bard,3157,"Zhonya's Hourglass",8,10,0.8000
Bard,3742,"Dead Man's Plate",20,27,0.7407
Bard,6656,Everfrost,5,7,0.7143
Bard,3109,"Knight's Vow",5,7,0.7143
Bard,3001,"Abyssal Mask",7,10,0.7000
Bard,4643,"Vigilant Wardstone",54,80,0.6750
Bard,8001,"Anathema's Chains",26,39,0.6667
Bard,3050,"Zeke's Convergence",2,3,0.6667
Bard,3102,"Banshee's Veil",2,3,0.6667
Bard,6617,"Moonstone Renewer",2,3,0.6667
Bard,4632,"Verdant Barrier",2,3,0.6667
Bard,3075,Thornmail,4,6,0.6667
Bard,3222,"Mikael's Blessing",6,9,0.6667
Bard,4642,"Bandleglass Mirror",14,22,0.6364
Bard,2421,"Broken Stopwatch",5,8,0.6250
Bard,3110,"Frozen Heart",67,108,0.6204
Bard,4629,"Cosmic Drive",34,55,0.6182
Bard,3082,"Warden's Mail",38,64,0.5938
Bard,3047,"Plated Steelcaps",33,56,0.5893
Bard,3111,"Mercury's Treads",20,34,0.5882
Bard,3076,"Bramble Vest",7,12,0.5833
Bard,3114,"Forbidden Idol",20,35,0.5714
Bard,1011,"Giant's Belt",13,23,0.5652
Bard,3916,"Oblivion Orb",43,77,0.5584
Bard,1082,"Dark Seal",45,81,0.5556
Bard,2420,Stopwatch,5,9,0.5556
Bard,2065,"Shurelya's Battlesong",117,212,0.5519
Bard,3107,Redemption,39,71,0.5493
Bard,1031,"Chain Vest",17,31,0.5484
Bard,3190,"Locket of the Iron Solari",303,556,0.5450
Bard,3108,"Fiendish Codex",33,61,0.5410
Bard,3853,"Shard of True Ice",378,700,0.5400
Bard,3158,"Ionian Boots of Lucidity",297,553,0.5371
Bard,3860,"Bulwark of the Mountain",65,123,0.5285
Bard,1004,"Faerie Charm",10,19,0.5263
Bard,1052,"Amplifying Tome",22,42,0.5238
Bard,1028,"Ruby Crystal",53,104,0.5096
Bard,3117,"Mobility Boots",69,137,0.5036
Bard,3086,Zeal,1,2,0.5000
Bard,1029,"Cloth Armor",59,119,0.4958
Bard,3024,"Glacial Buckler",28,57,0.4912
Bard,3011,"Chemtech Putrifier",23,48,0.4792
Bard,3859,"Targon's Buckler",20,42,0.4762
Bard,3009,"Boots of Swiftness",57,120,0.4750
Bard,3066,"Winged Moonplate",28,60,0.4667
Bard,3067,Kindlegem,117,254,0.4606
Bard,1057,"Negatron Cloak",15,33,0.4545
Bard,4005,"Imperial Mandate",13,30,0.4333
Bard,4638,"Watchful Wardstone",2,5,0.4000
Bard,3851,Frostfang,16,40,0.4000
Bard,1033,"Null-Magic Mantle",18,46,0.3913
Bard,3191,"Seeker's Armguard",1,3,0.3333
Bard,3105,"Aegis of the Legion",2,10,0.2000
Bard,3850,"Spellthief's Edge",1,6,0.1667
Bard,1001,Boots,1,6,0.1667
Bard,2424,"Broken Stopwatch",1,6,0.1667
Blitzcrank,1026,"Blasting Wand",1,1,1.0000
Blitzcrank,4638,"Watchful Wardstone",1,1,1.0000
Blitzcrank,3041,"Mejai's Soulstealer",2,2,1.0000
Blitzcrank,3107,Redemption,3,3,1.0000
Blitzcrank,3114,"Forbidden Idol",3,3,1.0000
Blitzcrank,1082,"Dark Seal",4,4,1.0000
Blitzcrank,3140,"Quicksilver Sash",1,1,1.0000
Blitzcrank,3083,"Warmog's Armor",1,1,1.0000
Blitzcrank,6632,"Divine Sunderer",1,1,1.0000
Blitzcrank,3070,"Tear of the Goddess",3,4,0.7500
Blitzcrank,2420,Stopwatch,3,4,0.7500
Blitzcrank,8001,"Anathema's Chains",12,18,0.6667
Blitzcrank,1031,"Chain Vest",6,9,0.6667
Blitzcrank,3742,"Dead Man's Plate",6,9,0.6667
Blitzcrank,2421,"Broken Stopwatch",4,6,0.6667
Blitzcrank,3050,"Zeke's Convergence",45,68,0.6618
Blitzcrank,3024,"Glacial Buckler",41,68,0.6029
Blitzcrank,3105,"Aegis of the Legion",3,5,0.6000
Blitzcrank,3066,"Winged Moonplate",15,25,0.6000
Blitzcrank,2065,"Shurelya's Battlesong",91,155,0.5871
Blitzcrank,1057,"Negatron Cloak",7,12,0.5833
Blitzcrank,6664,"Turbo Chemtank",21,36,0.5833
Blitzcrank,1004,"Faerie Charm",4,7,0.5714
Blitzcrank,3009,"Boots of Swiftness",44,77,0.5714
Blitzcrank,3075,Thornmail,8,14,0.5714
Blitzcrank,3001,"Abyssal Mask",9,16,0.5625
Blitzcrank,3111,"Mercury's Treads",9,16,0.5625
Blitzcrank,1027,"Sapphire Crystal",5,9,0.5556
Blitzcrank,3076,"Bramble Vest",24,45,0.5333
Blitzcrank,1028,"Ruby Crystal",41,77,0.5325
Blitzcrank,4643,"Vigilant Wardstone",9,17,0.5294
Blitzcrank,3860,"Bulwark of the Mountain",162,310,0.5226
Blitzcrank,3801,"Crystalline Bracer",15,29,0.5172
Blitzcrank,3110,"Frozen Heart",17,33,0.5152
Blitzcrank,2424,"Broken Stopwatch",1,2,0.5000
Blitzcrank,3143,"Randuin's Omen",1,2,0.5000
Blitzcrank,1006,"Rejuvenation Bead",3,6,0.5000
Blitzcrank,3109,"Knight's Vow",20,40,0.5000
Blitzcrank,4629,"Cosmic Drive",1,2,0.5000
Blitzcrank,3117,"Mobility Boots",184,372,0.4946
Blitzcrank,3855,"Runesteel Spaulders",17,35,0.4857
Blitzcrank,3190,"Locket of the Iron Solari",106,219,0.4840
Blitzcrank,3857,"Pauldrons of Whiterock",23,49,0.4694
Blitzcrank,3859,"Targon's Buckler",48,107,0.4486
Blitzcrank,6660,"Bami's Cinder",3,7,0.4286
Blitzcrank,1033,"Null-Magic Mantle",12,30,0.4000
Blitzcrank,1029,"Cloth Armor",31,80,0.3875
Blitzcrank,3858,"Relic Shield",3,8,0.3750
Blitzcrank,3067,Kindlegem,65,174,0.3736
Blitzcrank,6656,Everfrost,3,9,0.3333
Blitzcrank,3802,"Lost Chapter",1,3,0.3333
Blitzcrank,3854,"Steel Shoulderguards",1,3,0.3333
Blitzcrank,3916,"Oblivion Orb",1,3,0.3333
Blitzcrank,3047,"Plated Steelcaps",5,15,0.3333
Blitzcrank,3158,"Ionian Boots of Lucidity",9,27,0.3333
Blitzcrank,1001,Boots,1,3,0.3333
Blitzcrank,1052,"Amplifying Tome",3,11,0.2727
Blitzcrank,4642,"Bandleglass Mirror",4,15,0.2667
Blitzcrank,1011,"Giant's Belt",4,16,0.2500
Blitzcrank,3082,"Warden's Mail",3,13,0.2308
Brand,3075,Thornmail,1,1,1.0000
Brand,3111,"Mercury's Treads",1,1,1.0000
Brand,4643,"Vigilant Wardstone",2,2,1.0000
Brand,8001,"Anathema's Chains",1,1,1.0000
Brand,6656,Everfrost,1,1,1.0000
Brand,3190,"Locket of the Iron Solari",1,1,1.0000
Brand,3001,"Abyssal Mask",1,1,1.0000
Brand,2420,Stopwatch,11,13,0.8462
Brand,4629,"Cosmic Drive",3,4,0.7500
Brand,4632,"Verdant Barrier",3,4,0.7500
Brand,3041,"Mejai's Soulstealer",2,3,0.6667
Brand,3157,"Zhonya's Hourglass",38,57,0.6667
Brand,7012,"Liandry's Lament",2,3,0.6667
Brand,6655,"Luden's Tempest",38,58,0.6552
Brand,3135,"Void Staff",26,43,0.6047
Brand,1058,"Needlessly Large Rod",3,5,0.6000
Brand,3165,Morellonomicon,21,35,0.6000
Brand,3158,"Ionian Boots of Lucidity",9,15,0.6000
Brand,4637,"Demonic Embrace",20,35,0.5714
Brand,1011,"Giant's Belt",15,28,0.5357
Brand,3916,"Oblivion Orb",55,104,0.5288
Brand,1026,"Blasting Wand",19,36,0.5278
Brand,3853,"Shard of True Ice",87,167,0.5210
Brand,3116,"Rylai's Crystal Scepter",14,27,0.5185
Brand,3020,"Sorcerer's Shoes",118,232,0.5086
Brand,3047,"Plated Steelcaps",1,2,0.5000
Brand,3117,"Mobility Boots",1,2,0.5000
Brand,1029,"Cloth Armor",1,2,0.5000
Brand,3191,"Seeker's Armguard",2,4,0.5000
Brand,6653,"Liandry's Anguish",86,175,0.4914
Brand,1082,"Dark Seal",17,36,0.4722
Brand,4630,"Blighting Jewel",8,17,0.4706
Brand,4636,"Night Harvester",5,11,0.4545
Brand,2421,"Broken Stopwatch",8,18,0.4444
Brand,1028,"Ruby Crystal",4,9,0.4444
Brand,1001,Boots,5,13,0.3846
Brand,3102,"Banshee's Veil",6,16,0.3750
Brand,1052,"Amplifying Tome",11,34,0.3235
Brand,3108,"Fiendish Codex",3,19,0.1579
Brand,3802,"Lost Chapter",2,14,0.1429
Braum,2421,"Broken Stopwatch",2,2,1.0000
Braum,3143,"Randuin's Omen",3,3,1.0000
Braum,4638,"Watchful Wardstone",1,1,1.0000
Braum,3193,"Gargoyle Stoneplate",1,1,1.0000
Braum,3222,"Mikael's Blessing",1,1,1.0000
Braum,3916,"Oblivion Orb",1,1,1.0000
Braum,1057,"Negatron Cloak",13,17,0.7647
Braum,4643,"Vigilant Wardstone",6,8,0.7500
Braum,3050,"Zeke's Convergence",25,35,0.7143
Braum,6662,"Frostfire Gauntlet",10,14,0.7143
Braum,3158,"Ionian Boots of Lucidity",7,10,0.7000
Braum,1011,"Giant's Belt",32,46,0.6957
Braum,3109,"Knight's Vow",28,41,0.6829
Braum,3854,"Steel Shoulderguards",2,3,0.6667
Braum,3082,"Warden's Mail",6,9,0.6667
Braum,3009,"Boots of Swiftness",17,28,0.6071
Braum,3107,Redemption,3,5,0.6000
Braum,3110,"Frozen Heart",3,5,0.6000
Braum,3076,"Bramble Vest",40,71,0.5634
Braum,2424,"Broken Stopwatch",5,9,0.5556
Braum,8001,"Anathema's Chains",17,31,0.5484
Braum,3190,"Locket of the Iron Solari",188,349,0.5387
Braum,3857,"Pauldrons of Whiterock",165,307,0.5375
Braum,3111,"Mercury's Treads",53,104,0.5096
Braum,2420,Stopwatch,1,2,0.5000
Braum,3047,"Plated Steelcaps",129,262,0.4924
Braum,3860,"Bulwark of the Mountain",22,45,0.4889
Braum,3067,Kindlegem,78,162,0.4815
Braum,1006,"Rejuvenation Bead",8,17,0.4706
Braum,3105,"Aegis of the Legion",4,9,0.4444
Braum,3801,"Crystalline Bracer",11,25,0.4400
Braum,3117,"Mobility Boots",7,16,0.4375
Braum,3075,Thornmail,11,26,0.4231
Braum,1028,"Ruby Crystal",33,79,0.4177
Braum,3024,"Glacial Buckler",9,22,0.4091
Braum,3855,"Runesteel Spaulders",27,67,0.4030
Braum,1033,"Null-Magic Mantle",7,18,0.3889
Braum,3001,"Abyssal Mask",4,12,0.3333
Braum,1029,"Cloth Armor",23,71,0.3239
Braum,3859,"Targon's Buckler",2,7,0.2857
Braum,1001,Boots,2,7,0.2857
Braum,3114,"Forbidden Idol",1,4,0.2500
Braum,2423,"Perfectly Timed Stopwatch",1,7,0.1429
Caitlyn,3065,"Spirit Visage",1,1,1.0000
Caitlyn,3077,Tiamat,1,1,1.0000
Caitlyn,3082,"Warden's Mail",1,1,1.0000
Caitlyn,3156,"Maw of Malmortius",2,2,1.0000
Caitlyn,3124,"Guinsoo's Rageblade",1,1,1.0000
Caitlyn,3047,"Plated Steelcaps",4,5,0.8000
Caitlyn,2421,"Broken Stopwatch",15,20,0.7500
Caitlyn,2420,Stopwatch,9,13,0.6923
Caitlyn,3091,"Wit's End",2,3,0.6667
Caitlyn,1038,"B. F. Sword",96,151,0.6358
Caitlyn,3085,"Runaan's Hurricane",5,8,0.6250
Caitlyn,3046,"Phantom Dancer",162,266,0.6090
Caitlyn,3031,"Infinity Edge",138,227,0.6079
Caitlyn,1031,"Chain Vest",3,5,0.6000
Caitlyn,3035,"Last Whisper",30,52,0.5769
Caitlyn,3095,Stormrazor,116,203,0.5714
Caitlyn,3033,"Mortal Reminder",20,37,0.5405
Caitlyn,3094,"Rapid Firecannon",56,105,0.5333
Caitlyn,6673,"Immortal Shieldbow",155,292,0.5308
Caitlyn,1018,"Cloak of Agility",120,228,0.5263
Caitlyn,3026,"Guardian Angel",11,21,0.5238
Caitlyn,1037,Pickaxe,56,108,0.5185
Caitlyn,6671,Galeforce,185,357,0.5182
Caitlyn,3006,"Berserker's Greaves",415,802,0.5175
Caitlyn,3036,"Lord Dominik's Regards",97,188,0.5160
Caitlyn,6672,"Kraken Slayer",80,157,0.5096
Caitlyn,3139,"Mercurial Scimitar",2,4,0.5000
Caitlyn,3155,Hexdrinker,2,4,0.5000
Caitlyn,3153,"Blade of The Ruined King",1,2,0.5000
Caitlyn,3111,"Mercury's Treads",1,2,0.5000
Caitlyn,3508,"Essence Reaver",1,2,0.5000
Caitlyn,7006,Typhoon,1,2,0.5000
Caitlyn,1029,"Cloth Armor",1,2,0.5000
Caitlyn,3072,Bloodthirster,9,19,0.4737
Caitlyn,1053,"Vampiric Scepter",9,19,0.4737
Caitlyn,3123,"Executioner's Calling",29,62,0.4677
Caitlyn,3086,Zeal,40,86,0.4651
Caitlyn,6676,"The Collector",15,33,0.4545
Caitlyn,3140,"Quicksilver Sash",4,9,0.4444
Caitlyn,2015,"Kircheis Shard",15,35,0.4286
Caitlyn,1036,"Long Sword",43,108,0.3981
Caitlyn,1042,Dagger,21,63,0.3333
Caitlyn,6695,"Serpent's Fang",1,3,0.3333
Caitlyn,1001,Boots,5,18,0.2778
Caitlyn,6670,Noonquiver,7,27,0.2593
Caitlyn,2422,"Slightly Magical Footwear",2,9,0.2222
Caitlyn,1033,"Null-Magic Mantle",1,5,0.2000
Camille,3004,Manamune,1,1,1.0000
Camille,3211,"Spectre's Cowl",4,4,1.0000
Camille,6035,"Silvermere Dawn",4,4,1.0000
Camille,3117,"Mobility Boots",1,1,1.0000
Camille,3082,"Warden's Mail",1,1,1.0000
Camille,3071,"Black Cleaver",1,1,1.0000
Camille,3513,"Eye of the Herald",1,1,1.0000
Camille,3857,"Pauldrons of Whiterock",3,3,1.0000
Camille,3855,"Runesteel Spaulders",3,4,0.7500
Camille,3075,Thornmail,3,4,0.7500
Camille,3026,"Guardian Angel",69,96,0.7188
Camille,1057,"Negatron Cloak",5,7,0.7143
Camille,6609,"Chempunk Chainsword",40,57,0.7018
Camille,3140,"Quicksilver Sash",7,10,0.7000
Camille,3065,"Spirit Visage",7,10,0.7000
Camille,3181,Hullbreaker,79,113,0.6991
Camille,2420,Stopwatch,34,52,0.6538
Camille,3158,"Ionian Boots of Lucidity",130,204,0.6373
Camille,3156,"Maw of Malmortius",5,8,0.6250
Camille,2421,"Broken Stopwatch",55,90,0.6111
Camille,3053,"Sterak's Gage",214,351,0.6097
Camille,6695,"Serpent's Fang",3,5,0.6000
Camille,3091,"Wit's End",3,5,0.6000
Camille,3748,"Titanic Hydra",208,350,0.5943
Camille,3074,"Ravenous Hydra",279,480,0.5813
Camille,3153,"Blade of The Ruined King",8,14,0.5714
Camille,8001,"Anathema's Chains",5,9,0.5556
Camille,3111,"Mercury's Treads",156,283,0.5512
Camille,1038,"B. F. Sword",12,22,0.5455
Camille,3051,"Hearthbound Axe",6,11,0.5455
Camille,6333,"Death's Dance",38,70,0.5429
Camille,6632,"Divine Sunderer",539,1011,0.5331
Camille,1037,Pickaxe,96,182,0.5275
Camille,1033,"Null-Magic Mantle",10,19,0.5263
Camille,3047,"Plated Steelcaps",388,751,0.5166
Camille,1031,"Chain Vest",32,62,0.5161
Camille,3078,"Trinity Force",185,360,0.5139
Camille,3155,Hexdrinker,6,12,0.5000
Camille,3076,"Bramble Vest",8,16,0.5000
Camille,3193,"Gargoyle Stoneplate",1,2,0.5000
Camille,3123,"Executioner's Calling",95,192,0.4948
Camille,3133,"Caulfield's Warhammer",47,95,0.4947
Camille,3044,Phage,115,238,0.4832
Camille,3077,Tiamat,115,239,0.4812
Camille,1028,"Ruby Crystal",107,237,0.4515
Camille,1011,"Giant's Belt",31,69,0.4493
Camille,1036,"Long Sword",93,219,0.4247
Camille,1053,"Vampiric Scepter",34,83,0.4096
Camille,2422,"Slightly Magical Footwear",28,70,0.4000
Camille,1042,Dagger,3,8,0.3750
Camille,1029,"Cloth Armor",20,56,0.3571
Camille,3067,Kindlegem,10,29,0.3448
Camille,3143,"Randuin's Omen",1,3,0.3333
Camille,1043,"Recurve Bow",2,6,0.3333
Camille,1001,Boots,29,90,0.3222
Camille,3057,Sheen,14,47,0.2979
Cassiopeia,4628,"Horizon Focus",1,1,1.0000
Cassiopeia,3011,"Chemtech Putrifier",1,1,1.0000
Cassiopeia,3003,"Archangel's Staff",1,1,1.0000
Cassiopeia,3065,"Spirit Visage",1,1,1.0000
Cassiopeia,3041,"Mejai's Soulstealer",16,19,0.8421
Cassiopeia,2421,"Broken Stopwatch",13,16,0.8125
Cassiopeia,3067,Kindlegem,4,5,0.8000
Cassiopeia,4629,"Cosmic Drive",19,25,0.7600
Cassiopeia,4637,"Demonic Embrace",5,7,0.7143
Cassiopeia,2420,Stopwatch,14,20,0.7000
Cassiopeia,3089,"Rabadon's Deathcap",13,19,0.6842
Cassiopeia,1058,"Needlessly Large Rod",28,46,0.6087
Cassiopeia,3040,"Seraph's Embrace",88,146,0.6027
Cassiopeia,6655,"Luden's Tempest",13,22,0.5909
Cassiopeia,3102,"Banshee's Veil",11,19,0.5789
Cassiopeia,3135,"Void Staff",15,27,0.5556
Cassiopeia,6653,"Liandry's Anguish",100,182,0.5495
Cassiopeia,3916,"Oblivion Orb",24,44,0.5455
Cassiopeia,3116,"Rylai's Crystal Scepter",54,100,0.5400
Cassiopeia,3108,"Fiendish Codex",23,43,0.5349
Cassiopeia,4633,Riftmaker,25,47,0.5319
Cassiopeia,4630,"Blighting Jewel",3,6,0.5000
Cassiopeia,1011,"Giant's Belt",11,22,0.5000
Cassiopeia,1028,"Ruby Crystal",7,14,0.5000
Cassiopeia,3157,"Zhonya's Hourglass",51,104,0.4904
Cassiopeia,1082,"Dark Seal",62,127,0.4882
Cassiopeia,1026,"Blasting Wand",16,34,0.4706
Cassiopeia,3070,"Tear of the Goddess",54,125,0.4320
Cassiopeia,3191,"Seeker's Armguard",6,15,0.4000
Cassiopeia,1052,"Amplifying Tome",20,52,0.3846
Cassiopeia,3165,Morellonomicon,8,21,0.3810
Cassiopeia,1029,"Cloth Armor",3,8,0.3750
Cassiopeia,6656,Everfrost,8,22,0.3636
Cassiopeia,3024,"Glacial Buckler",1,3,0.3333
Cassiopeia,4632,"Verdant Barrier",3,11,0.2727
Cassiopeia,3110,"Frozen Heart",1,5,0.2000
Cassiopeia,1033,"Null-Magic Mantle",1,6,0.1667
Cassiopeia,3802,"Lost Chapter",1,6,0.1667
Chogath,1027,"Sapphire Crystal",1,1,1.0000
Chogath,3065,"Spirit Visage",4,4,1.0000
Chogath,3041,"Mejai's Soulstealer",4,4,1.0000
Chogath,2421,"Broken Stopwatch",1,1,1.0000
Chogath,3109,"Knight's Vow",1,1,1.0000
Chogath,6653,"Liandry's Anguish",1,1,1.0000
Chogath,3091,"Wit's End",1,1,1.0000
Chogath,3078,"Trinity Force",1,1,1.0000
Chogath,3057,Sheen,1,1,1.0000
Chogath,2420,Stopwatch,1,1,1.0000
Chogath,4637,"Demonic Embrace",1,1,1.0000
Chogath,6664,"Turbo Chemtank",5,6,0.8333
Chogath,3024,"Glacial Buckler",3,4,0.7500
Chogath,3083,"Warmog's Armor",15,21,0.7143
Chogath,3089,"Rabadon's Deathcap",2,3,0.6667
Chogath,3191,"Seeker's Armguard",2,3,0.6667
Chogath,3211,"Spectre's Cowl",2,3,0.6667
Chogath,3082,"Warden's Mail",13,20,0.6500
Chogath,3916,"Oblivion Orb",7,11,0.6364
Chogath,3001,"Abyssal Mask",7,11,0.6364
Chogath,1011,"Giant's Belt",24,38,0.6316
Chogath,3193,"Gargoyle Stoneplate",21,34,0.6176
Chogath,1052,"Amplifying Tome",3,5,0.6000
Chogath,8001,"Anathema's Chains",9,15,0.6000
Chogath,3158,"Ionian Boots of Lucidity",16,27,0.5926
Chogath,3075,Thornmail,49,85,0.5765
Chogath,3068,"Sunfire Aegis",10,18,0.5556
Chogath,6662,"Frostfire Gauntlet",95,174,0.5460
Chogath,4401,"Force of Nature",12,22,0.5455
Chogath,3143,"Randuin's Omen",14,26,0.5385
Chogath,3076,"Bramble Vest",43,81,0.5309
Chogath,3110,"Frozen Heart",9,17,0.5294
Chogath,3047,"Plated Steelcaps",93,178,0.5225
Chogath,3111,"Mercury's Treads",23,45,0.5111
Chogath,4628,"Horizon Focus",2,4,0.5000
Chogath,3152,"Hextech Rocketbelt",5,10,0.5000
Chogath,1082,"Dark Seal",10,20,0.5000
Chogath,3135,"Void Staff",2,4,0.5000
Chogath,6655,"Luden's Tempest",2,4,0.5000
Chogath,3165,Morellonomicon,1,2,0.5000
Chogath,3801,"Crystalline Bracer",1,2,0.5000
Chogath,3190,"Locket of the Iron Solari",1,2,0.5000
Chogath,3105,"Aegis of the Legion",15,31,0.4839
Chogath,1029,"Cloth Armor",27,56,0.4821
Chogath,1028,"Ruby Crystal",17,36,0.4722
Chogath,1033,"Null-Magic Mantle",23,51,0.4510
Chogath,3108,"Fiendish Codex",4,9,0.4444
Chogath,3066,"Winged Moonplate",4,9,0.4444
Chogath,6656,Everfrost,18,41,0.4390
Chogath,3020,"Sorcerer's Shoes",6,14,0.4286
Chogath,1057,"Negatron Cloak",11,26,0.4231
Chogath,1001,Boots,4,10,0.4000
Chogath,3157,"Zhonya's Hourglass",6,16,0.3750
Chogath,3067,Kindlegem,10,28,0.3571
Chogath,3748,"Titanic Hydra",1,3,0.3333
Chogath,3802,"Lost Chapter",1,3,0.3333
Chogath,4629,"Cosmic Drive",4,13,0.3077
Chogath,6660,"Bami's Cinder",3,11,0.2727
Chogath,1058,"Needlessly Large Rod",2,9,0.2222
Corki,3072,Bloodthirster,5,5,1.0000
Corki,3193,"Gargoyle Stoneplate",1,1,1.0000
Corki,3026,"Guardian Angel",7,7,1.0000
Corki,3140,"Quicksilver Sash",3,3,1.0000
Corki,3135,"Void Staff",1,1,1.0000
Corki,3157,"Zhonya's Hourglass",1,1,1.0000
Corki,4401,"Force of Nature",1,1,1.0000
Corki,3071,"Black Cleaver",1,1,1.0000
Corki,3156,"Maw of Malmortius",6,8,0.7500
Corki,6631,Stridebreaker,3,4,0.7500
Corki,3086,Zeal,11,16,0.6875
Corki,3047,"Plated Steelcaps",6,9,0.6667
Corki,3067,Kindlegem,2,3,0.6667
Corki,1042,Dagger,4,6,0.6667
Corki,3033,"Mortal Reminder",7,11,0.6364
Corki,3095,Stormrazor,7,11,0.6364
Corki,2015,"Kircheis Shard",7,11,0.6364
Corki,3082,"Warden's Mail",5,8,0.6250
Corki,3111,"Mercury's Treads",3,5,0.6000
Corki,6609,"Chempunk Chainsword",3,5,0.6000
Corki,1031,"Chain Vest",3,5,0.6000
Corki,3110,"Frozen Heart",4,7,0.5714
Corki,3031,"Infinity Edge",19,34,0.5588
Corki,3094,"Rapid Firecannon",23,44,0.5227
Corki,1033,"Null-Magic Mantle",1,2,0.5000
Corki,2421,"Broken Stopwatch",3,6,0.5000
Corki,1028,"Ruby Crystal",1,2,0.5000
Corki,1057,"Negatron Cloak",1,2,0.5000
Corki,3004,Manamune,9,18,0.5000
Corki,3046,"Phantom Dancer",1,2,0.5000
Corki,6673,"Immortal Shieldbow",73,150,0.4867
Corki,6632,"Divine Sunderer",48,99,0.4848
Corki,3042,Muramana,95,197,0.4822
Corki,3508,"Essence Reaver",38,79,0.4810
Corki,3020,"Sorcerer's Shoes",118,248,0.4758
Corki,1038,"B. F. Sword",16,34,0.4706
Corki,3155,Hexdrinker,4,9,0.4444
Corki,2420,Stopwatch,3,7,0.4286
Corki,3133,"Caulfield's Warhammer",17,40,0.4250
Corki,1037,Pickaxe,8,19,0.4211
Corki,3091,"Wit's End",2,5,0.4000
Corki,1029,"Cloth Armor",2,5,0.4000
Corki,3051,"Hearthbound Axe",2,5,0.4000
Corki,3057,Sheen,9,23,0.3913
Corki,3070,"Tear of the Goddess",16,42,0.3810
Corki,1036,"Long Sword",24,65,0.3692
Corki,3074,"Ravenous Hydra",7,20,0.3500
Corki,3024,"Glacial Buckler",1,3,0.3333
Corki,1018,"Cloak of Agility",8,26,0.3077
Corki,3123,"Executioner's Calling",3,11,0.2727
Corki,3044,Phage,1,4,0.2500
Corki,6670,Noonquiver,4,17,0.2353
Corki,2422,"Slightly Magical Footwear",4,18,0.2222
Corki,1053,"Vampiric Scepter",3,18,0.1667
Corki,1001,Boots,1,8,0.1250
Darius,3068,"Sunfire Aegis",1,1,1.0000
Darius,2421,"Broken Stopwatch",1,1,1.0000
Darius,2420,Stopwatch,1,1,1.0000
Darius,3124,"Guinsoo's Rageblade",1,1,1.0000
Darius,3133,"Caulfield's Warhammer",6,6,1.0000
Darius,3001,"Abyssal Mask",3,3,1.0000
Darius,6609,"Chempunk Chainsword",1,1,1.0000
Darius,3181,Hullbreaker,4,5,0.8000
Darius,6029,"Ironspike Whip",2,3,0.6667
Darius,3105,"Aegis of the Legion",9,14,0.6429
Darius,3742,"Dead Man's Plate",27,43,0.6279
Darius,1037,Pickaxe,13,21,0.6190
Darius,4401,"Force of Nature",8,13,0.6154
Darius,1011,"Giant's Belt",6,10,0.6000
Darius,3044,Phage,18,30,0.6000
Darius,3111,"Mercury's Treads",41,71,0.5775
Darius,6631,Stridebreaker,36,63,0.5714
Darius,6333,"Death's Dance",4,7,0.5714
Darius,3071,"Black Cleaver",6,11,0.5455
Darius,1031,"Chain Vest",5,10,0.5000
Darius,3211,"Spectre's Cowl",4,8,0.5000
Darius,1001,Boots,3,6,0.5000
Darius,3065,"Spirit Visage",7,14,0.5000
Darius,3078,"Trinity Force",76,153,0.4967
Darius,1028,"Ruby Crystal",27,55,0.4909
Darius,3053,"Sterak's Gage",72,148,0.4865
Darius,3123,"Executioner's Calling",9,19,0.4737
Darius,3067,Kindlegem,7,15,0.4667
Darius,3193,"Gargoyle Stoneplate",6,13,0.4615
Darius,3076,"Bramble Vest",23,50,0.4600
Darius,3047,"Plated Steelcaps",76,167,0.4551
Darius,3075,Thornmail,10,23,0.4348
Darius,1029,"Cloth Armor",12,28,0.4286
Darius,3066,"Winged Moonplate",8,21,0.3810
Darius,3082,"Warden's Mail",3,8,0.3750
Darius,6632,"Divine Sunderer",3,8,0.3750
Darius,3143,"Randuin's Omen",6,16,0.3750
Darius,8001,"Anathema's Chains",3,9,0.3333
Darius,3051,"Hearthbound Axe",2,6,0.3333
Darius,3009,"Boots of Swiftness",1,3,0.3333
Darius,6630,Goredrinker,3,10,0.3000
Darius,1057,"Negatron Cloak",2,7,0.2857
Darius,1033,"Null-Magic Mantle",7,26,0.2692
Darius,1036,"Long Sword",3,13,0.2308
Diana,3075,Thornmail,2,2,1.0000
Diana,2423,"Perfectly Timed Stopwatch",1,1,1.0000
