matchUp,winRate,totalMatches,boots,faerieCharm,rejuvenationBead,giantsBelt,cloakOfAgility,blastingWand,sapphireCrystal,rubyCrystal,clothArmor,chainVest,nullMagicMantle,emberKnife,longSword,pickAxe,bfSword,hailBlade,dagger,recurveBow,amplifyingTome,vampiricScepter,doransShield,doransBlade,doransRing,negatronCloak,needlesslyLargeRod,darkSeal,cull,healthPotion,totalBiscuit,kircheisShard,refillablePot,corruptingPot,guardiansHorn,poroSnax,controlWard,shurelyasBattlesong,elixirIron,elixirSorcery,elixirWrath,minioDematerializer,commencingStopwatch,stopwatch,brokenStopwatch,magicalFootwear,timedStopwatch,abyssalMask,archangelsStaff,manamune,bersekersGreaves,bootsSwiftness,chemtechPutrifier,sorcerersShoes,glacialBuckler,guardianAngel,infinityEdge,mortalReminder,lastWhisper,dominiksRegards,seraphsEmbrace,mejaisSoulstealers,muramana,phage,phantomDancer,platedSteelcaps,zekesConvergence,hearthboundAxe,steraksGage,sheen,spiritVisage,wingedMoonplate,kindlegem,sunfireAegis,tearGoddess,blackCleaver,bloodthirster,ravenousHydra,thornmail,brambleVest,tiamat,trinityForce,wardensMail,warmogsArmor,runaanHurricane,zeal,rabadonDeathcap,witsEnd,rapidFirecannon,stormrazor,lichBane,bansheesVeil,aegisLegion,redemption,fiendishCodex,knightsVow,frozenHeart,mercuryTreads,guardiansOrb,aetherWisp,forbiddenIdol,nashorsTooth,rylaiScepter,mobilityBoots,executionersCalling,guinsoosRageblade,caulfieldWarhammer,serratedDirk,voidStaff,mercurialScimitar,quicksilverSash,youmuuGhostblade,randuinOmen,hextechAlternator,hextechRocketbelt,bladeRuinedKing,hexDrinker,mawOfMalmortius,zhonyaHourglass,ionianBoots,morellonomicon,guardiansBlade,umbralGlaive,hullbreaker,guardiansHammer,locketSolari,seekersArmguard,gargoyleStoneplate,spectresCowl,mikaelsBlessing,scarecrowEffigy,stealthWard,farsightAlternation,oracleLens,yourCut,ardentCenser,essenceReaver,eyeHerald,kalistaSpear,deadMansPlate,titanicHydra,crystallineBracer,lostChapter,edgeNight,spellthiefsEdge,frostFang,shardTrueIce,steelShoulderguards,runesteelSpaulders,pauldronsWhiterock,relicShield,targonBuckler,bulwarkMountain,spectralSickle,harrowingCrescent,blackMistScythe,oblivionOrb,imperialMandate,forceNature,goldenSpatula,horizonFocus,cosmicDrive,blightingJewel,verdantJewel,riftmaker,leechingLeer,nightHarvester,demonicEmbrace,watchfulWardstone,bandleglassMirror,vigilantWardstone,ironspikeWhip,silvermereDawn,deathsDance,chempunkChainsword,staffFlowingWater,moonstoneRenwer,goredrinker,stridebreaker,divineSunderer,liandrysAnguish,ludensTempest,everFrost,bamisCinder,frostfireGauntlet,turbochemtank,noonquiver,galeForce,krakenSlayer,immortalShieldbow,navoriQuickblades,theCollector,rageknife,duskbladeDraktharr,eclipse,prowersClaw,seryldasGrudge,serpentsFang,sandshrikesClaw,syzygy,draktharrShadowcarver,turbochargedHexperiment,forgefireCrest,rimeforgedGrasp,typhoon,wyrmfallenSacrifice,bloodward,icathiasCurse,vespertide,upgradedAeropack,liandrysLament,eyeLuden,eternalWinter,ceaselessHunger,dreamShatter,deicide,infinityForce,reliquaryGoldenDawn,shurelyasRequiem,starCaster,seatCommand,anathemasChains
karma|sett,0.510638,47,0.00303951,0.00911854,0,0,0,0,0,0.00911854,0.00303951,0,0,0,0,0,0,0,0,0,0.0455927,0,0,0,0.0151976,0,0,0.0395137,0,0,0,0,0.0151976,0.00303951,0,0,0.0607903,0.112462,0,0,0,0,0,0.00303951,0,0,0,0,0,0,0,0,0.0455927,0,0,0,0,0,0,0,0,0.00303951,0,0,0,0,0,0,0,0,0,0,0.00607903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303951,0,0.00607903,0.00607903,0,0,0.00303951,0,0,0.0425532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303951,0.136778,0,0,0,0,0,0,0,0,0,0.00607903,0,0.0151976,0.0121581,0.115502,0,0.0182371,0,0,0,0,0,0,0,0,0,0.0151976,0.0851064,0,0,0,0,0,0.00303951,0,0,0,0.0273556,0.00303951,0,0,0,0,0,0,0,0,0,0,0,0.0121581,0.00607903,0,0,0,0,0.00303951,0.0121581,0,0,0,0.00303951,0,0.00303951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
karma|viego,0.517241,58,0.00985222,0.00492611,0,0,0,0,0,0.00492611,0,0,0.00246305,0,0,0,0,0,0,0,0.0369458,0,0,0,0.0221675,0,0,0.0221675,0,0,0,0,0.0221675,0,0,0,0.046798,0.108374,0,0,0,0,0,0,0,0,0.00246305,0,0,0,0,0,0.0738916,0,0,0,0,0,0,0,0,0.00985222,0,0,0,0,0,0,0,0,0,0,0.00985222,0,0,0,0,0,0,0,0,0,0.00246305,0,0,0,0,0,0,0,0,0,0,0.00246305,0.00246305,0,0,0.00246305,0,0,0.0320197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00492611,0.130542,0,0,0,0,0,0,0,0,0,0.0123153,0,0.0123153,0.0197044,0.110837,0,0.00246305,0,0,0,0,0,0,0,0,0,0.00738916,0.0935961,0,0,0,0,0,0.00492611,0,0,0,0.0295567,0,0,0,0,0.00246305,0,0,0,0,0,0,0,0.0147783,0.00985222,0,0,0,0,0.0147783,0.0270936,0,0,0,0,0.00246305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
karma|yone,0.538462,26,0.00549451,0.0164835,0,0,0,0,0,0.0164835,0,0,0,0,0,0,0,0,0,0,0.0604396,0,0,0,0.021978,0,0,0.021978,0,0,0,0,0.021978,0,0,0,0.0494506,0.0824176,0,0,0,0,0,0,0,0.00549451,0,0,0,0,0,0,0.0604396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549451,0,0,0,0,0,0.043956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131868,0,0,0,0,0,0,0.00549451,0,0,0,0,0.0164835,0.010989,0.115385,0,0,0,0,0,0,0,0,0,0,0,0.021978,0.0879121,0,0,0,0,0,0.00549451,0,0,0,0.010989,0.00549451,0,0,0,0,0,0,0,0,0,0,0,0.0274725,0.00549451,0,0,0,0,0.0164835,0.021978,0,0,0,0,0,0.00549451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
karthus|leesin,0.529412,34,0.00420168,0,0,0,0,0.0168067,0,0.0168067,0,0,0,0,0,0,0,0,0,0,0.0294118,0,0,0,0.0336134,0,0.00420168,0.0546218,0,0,0,0,0.0210084,0,0,0,0.00840336,0,0,0,0,0,0,0.00420168,0,0,0,0,0,0,0,0,0,0.138655,0,0,0,0,0,0,0,0.0168067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294118,0,0,0,0,0,0,0,0.0252101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252101,0,0,0,0,0,0,0,0,0,0.0756303,0,0.0252101,0,0,0,0,0,0,0,0,0,0,0.0210084,0.0630252,0.0588235,0,0,0,0,0,0,0,0,0.00420168,0,0,0.00420168,0,0,0,0,0,0,0,0,0,0,0.0588235,0,0,0,0,0,0.0210084,0,0,0,0,0.012605,0,0,0,0,0,0,0,0,0,0,0,0,0.0966387,0.0336134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00420168,0,0,0,0,0,0,0,0,0,0,0
karthus|viego,0.576923,26,0.00549451,0,0,0,0,0.010989,0,0.00549451,0,0,0,0,0,0,0,0,0,0,0.032967,0,0,0,0.010989,0,0.010989,0.0824176,0,0,0,0,0.021978,0,0,0,0.0164835,0,0,0,0,0,0,0.010989,0,0,0,0,0,0,0,0,0,0.137363,0,0,0,0,0,0,0,0.0164835,0,0,0,0,0,0,0,0,0,0,0,0,0.00549451,0,0,0,0,0,0,0,0,0,0,0,0.032967,0,0,0,0,0,0,0,0.010989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032967,0,0,0,0,0,0,0,0,0,0.0934066,0,0.0274725,0,0,0,0,0,0,0,0,0,0,0.0274725,0.021978,0.0934066,0,0,0,0,0,0,0,0,0,0,0,0.00549451,0.00549451,0,0,0,0,0,0,0,0,0,0.032967,0,0,0,0,0.00549451,0.010989,0.00549451,0,0,0,0.010989,0,0,0,0,0,0,0,0,0,0,0,0,0.0989011,0.0384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kayn|leesin,0.708333,24,0.0119048,0,0,0,0,0,0,0.0178571,0,0.0178571,0,0,0.0119048,0.0238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416667,0,0,0,0.0178571,0,0,0,0,0,0,0.00595238,0,0.00595238,0,0,0,0.00595238,0,0,0,0,0,0.00595238,0,0,0,0,0,0,0.0238095,0.0119048,0,0.0178571,0,0,0.0357143,0,0.0119048,0,0.0357143,0,0.0297619,0.0297619,0,0.00595238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238095,0,0,0,0,0,0,0.0297619,0,0.0297619,0.0238095,0,0,0,0,0,0,0,0,0.00595238,0,0,0.0833333,0,0,0,0,0,0,0,0,0.00595238,0,0,0,0.00595238,0.130952,0,0,0,0.00595238,0,0,0,0,0,0.00595238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119048,0.00595238,0,0,0.10119,0.0178571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238095,0.00595238,0.0297619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kayn|viego,0.615385,26,0,0,0,0,0,0,0,0.0164835,0,0.00549451,0,0,0.0494506,0.010989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021978,0,0,0,0.0274725,0,0,0,0,0,0,0,0,0,0,0,0,0.00549451,0,0,0,0,0,0.00549451,0,0,0.00549451,0.00549451,0,0,0.021978,0.00549451,0,0.0274725,0,0,0.021978,0,0,0,0.00549451,0,0.0274725,0.021978,0,0,0,0.00549451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010989,0,0,0,0,0,0,0.0274725,0,0.010989,0.0274725,0,0,0,0.0164835,0,0,0,0,0,0,0,0.0989011,0,0,0.00549451,0,0,0,0,0,0,0,0,0,0.0164835,0.126374,0,0,0,0,0,0,0,0,0,0.043956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549451,0,0,0,0.0604396,0.021978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549451,0.010989,0.0604396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549451
khazix|thresh,0.541667,24,0.00595238,0,0,0,0.00595238,0,0,0.0178571,0.00595238,0,0,0,0.0654762,0.00595238,0.00595238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238095,0,0,0,0.0119048,0,0,0,0,0,0,0.00595238,0,0,0,0,0,0,0,0,0,0,0,0.0119048,0,0,0.0178571,0,0,0,0,0,0,0.0416667,0,0,0.00595238,0,0,0,0.00595238,0,0.00595238,0.0238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595238,0,0,0,0,0.0416667,0,0,0,0,0,0,0.0119048,0,0.0238095,0.0178571,0,0,0,0,0,0,0,0,0,0.00595238,0,0.047619,0,0,0,0,0,0,0,0,0,0,0,0.00595238,0.00595238,0.130952,0,0,0,0,0,0,0,0,0,0.0297619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595238,0,0,0.0178571,0,0,0.0297619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535714,0.0297619,0.0178571,0.0357143,0.0833333,0.00595238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
khazix|viego,0.53125,32,0.0178571,0,0,0,0.00446429,0,0,0.0133929,0,0.00446429,0.00446429,0,0.0625,0.00892857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401786,0.00446429,0,0,0.0267857,0,0,0,0,0,0,0,0,0.00446429,0,0,0,0,0,0,0,0,0,0,0,0,0.0223214,0,0,0,0.00446429,0.00446429,0,0.0446429,0,0,0,0,0,0,0.0133929,0,0.00446429,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223214,0,0,0,0,0,0,0.03125,0,0.0267857,0.03125,0,0,0,0.00446429,0,0,0,0,0,0.00446429,0,0.0535714,0,0,0,0,0,0,0,0,0,0,0,0.0133929,0.00446429,0.125,0,0,0,0,0,0,0,0,0,0.00446429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446429,0,0,0.0178571,0,0,0.0401786,0.00446429,0,0,0,0,0,0,0,0,0,0,0,0,0.00446429,0,0.03125,0.03125,0.0223214,0.0178571,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kindred|akali,0.521739,23,0,0,0,0,0.0248447,0,0,0,0,0,0,0,0.0186335,0.0248447,0,0,0.0186335,0,0,0.00621118,0,0,0,0.00621118,0,0,0,0,0,0,0.0124224,0,0,0,0.0372671,0,0,0,0,0,0,0.0124224,0,0,0,0,0,0,0.0931677,0,0,0,0,0.00621118,0.0248447,0.0124224,0,0.0186335,0,0,0,0,0.0186335,0.0434783,0,0,0,0.00621118,0,0,0,0,0,0.00621118,0,0,0,0,0,0,0.00621118,0,0,0.0248447,0,0.0124224,0.0186335,0.0124224,0,0,0,0,0,0,0,0.00621118,0,0,0,0,0,0,0.0248447,0,0,0.00621118,0,0,0,0,0,0,0,0.0124224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00621118,0.136646,0,0,0.0124224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124224,0.0186335,0.10559,0.00621118,0,0.068323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kindred|diana,0.576923,26,0.0164835,0,0,0,0.032967,0,0,0,0.00549451,0,0,0,0.0164835,0.0274725,0.010989,0,0.0384615,0.00549451,0,0.010989,0,0.0164835,0,0.00549451,0,0,0,0,0,0.00549451,0.0274725,0,0,0,0.0164835,0,0,0,0,0,0,0.00549451,0,0,0,0,0,0,0.0934066,0,0,0,0,0.010989,0.0164835,0,0.00549451,0,0,0,0,0,0.0274725,0.0164835,0,0,0,0,0,0,0,0,0.00549451,0,0.00549451,0,0,0,0,0,0,0,0.010989,0.00549451,0,0.010989,0.00549451,0,0,0,0,0,0,0,0,0.010989,0,0,0,0,0,0.00549451,0.00549451,0,0.00549451,0.0274725,0,0,0,0,0,0,0,0.00549451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164835,0.0164835,0.10989,0,0,0.0164835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549451,0,0,0,0,0,0.120879,0.010989,0,0.043956,0,0,0.00549451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kindred|ezreal,0.604651,43,0.00332226,0,0,0,0.013289,0,0,0,0.00332226,0,0,0,0.0299003,0.0166113,0.00996678,0,0.0332226,0.00332226,0,0.00996678,0,0.00332226,0,0.00996678,0,0,0,0,0,0,0.0299003,0,0,0,0.0299003,0,0,0,0,0,0,0.00664452,0,0,0,0,0,0,0.0963455,0,0,0,0,0.00996678,0.0265781,0.0199336,0.00664452,0.0166113,0,0,0,0,0.0232558,0.0365449,0,0,0,0.00332226,0,0,0,0,0,0,0.00332226,0,0,0,0,0,0,0,0.00664452,0.00664452,0,0.0166113,0.00996678,0.013289,0,0,0,0,0,0,0,0.00332226,0,0,0,0,0,0,0.00996678,0,0.00332226,0.00664452,0,0,0,0,0,0,0,0.00332226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00664452,0.136213,0,0,0.0232558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00664452,0.109635,0.0232558,0,0.0498339,0,0,0,0,0,0.00664452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kindred|kalista,0.619048,21,0,0,0,0,0.0340136,0,0,0,0.00680272,0,0,0,0.047619,0.0340136,0.00680272,0,0.0136054,0,0,0,0.00680272,0.00680272,0,0,0,0,0,0,0,0.00680272,0.0340136,0,0,0,0.0272109,0,0,0,0,0,0,0,0,0.00680272,0,0,0,0,0.0748299,0,0,0,0,0.00680272,0.0136054,0.0136054,0,0.0204082,0,0,0,0,0.0204082,0.0408163,0,0,0,0,0,0,0,0,0,0.00680272,0.00680272,0,0,0,0,0,0,0,0.0136054,0.0272109,0,0.0272109,0,0,0,0,0,0,0,0,0,0.0136054,0,0,0,0,0,0,0.0136054,0,0,0.0136054,0,0,0,0,0.00680272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136054,0.129252,0,0,0.0272109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00680272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00680272,0.102041,0.0272109,0,0.047619,0,0,0.00680272,0,0,0.00680272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kindred|karma,0.694444,36,0.00396825,0,0,0,0.0238095,0,0,0,0.00793651,0.00396825,0,0,0.015873,0.0198413,0.015873,0,0.0238095,0,0,0.00793651,0,0.00793651,0,0.00793651,0,0,0,0,0,0,0.0277778,0,0,0,0.0198413,0,0,0,0,0,0,0.0119048,0,0,0,0,0,0,0.0912698,0,0,0,0,0.0119048,0.0198413,0.015873,0.00396825,0.015873,0,0,0,0,0.015873,0.0396825,0,0.00396825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00793651,0.015873,0,0.015873,0.00793651,0.00793651,0,0,0,0,0,0,0,0.00793651,0,0,0,0,0,0,0.00793651,0,0,0.0238095,0,0,0,0,0,0,0,0.00793651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119048,0.130952,0,0,0.0277778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015873,0.0912698,0.0357143,0,0.0555556,0,0,0,0,0,0.00793651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kindred|leesin,0.542857,70,0.0102041,0,0,0,0.0204082,0,0,0,0.00408163,0.00816326,0,0,0.0408163,0.0244898,0.0142857,0,0.0142857,0.00204082,0,0.00408163,0,0.00204082,0,0,0,0,0,0,0,0.00408163,0.044898,0,0,0,0.0387755,0,0,0,0,0,0,0.0102041,0,0.00204082,0,0,0,0,0.0714286,0,0,0,0,0.00612245,0.0183673,0.0102041,0.00408163,0.0122449,0,0,0,0,0.0387755,0.0408163,0,0,0,0.00408163,0,0,0,0,0,0.00204082,0,0,0,0,0,0,0.00204082,0,0,0.0122449,0,0.00204082,0.00816326,0.00408163,0,0,0,0,0,0,0,0.0142857,0,0,0,0,0,0,0.0163265,0,0.00408163,0.00816326,0,0,0,0,0.00204082,0,0,0,0.00204082,0,0,0.00204082,0,0,0,0,0,0,0,0,0,0,0,0,0.0142857,0.128571,0,0,0.00204082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00612245,0.0163265,0.108163,0.0102041,0,0.0408163,0,0,0,0,0,0.00612245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kindred|sett,0.75,24,0.00595238,0,0,0,0.0238095,0,0,0,0,0,0,0,0.0297619,0.0238095,0.00595238,0,0.0119048,0,0,0,0,0.0119048,0,0.00595238,0,0,0,0,0,0,0.0238095,0,0,0,0.0297619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714286,0.00595238,0,0,0,0.0178571,0.0357143,0.00595238,0,0.0178571,0,0,0,0,0.0297619,0.047619,0,0.00595238,0,0.00595238,0,0,0,0,0,0,0.0119048,0,0,0,0,0,0.00595238,0,0.0178571,0.0119048,0,0.0178571,0.00595238,0.00595238,0,0,0,0,0,0,0,0.0119048,0,0,0,0,0,0,0.00595238,0,0.00595238,0.0178571,0,0,0.00595238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119048,0.130952,0,0,0.0238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119048,0.10119,0.0238095,0,0.0297619,0,0,0.00595238,0,0,0.0119048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kindred|sylas,0.619048,21,0.0136054,0,0,0,0.00680272,0,0,0,0,0,0,0,0.0340136,0.0204082,0.00680272,0,0.00680272,0,0,0,0,0.0136054,0,0,0,0,0,0,0,0,0.047619,0,0,0,0.0204082,0,0,0,0,0,0,0.00680272,0,0,0,0,0,0,0.0952381,0,0,0,0,0.00680272,0.0136054,0.0272109,0.00680272,0.0204082,0,0,0,0,0.0272109,0.00680272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00680272,0.00680272,0,0.0136054,0.00680272,0.00680272,0,0,0,0,0,0,0,0.0136054,0,0,0,0,0,0,0.0136054,0,0,0,0,0,0.00680272,0,0,0,0,0,0.00680272,0,0,0.00680272,0,0,0,0,0,0,0,0,0,0,0,0.00680272,0.0136054,0.122449,0,0,0.0204082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00680272,0.00680272,0.0952381,0.0340136,0,0.0408163,0,0,0,0,0,0.00680272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kindred|viego,0.591837,49,0.00291545,0,0,0,0.0233236,0,0,0,0,0.00291545,0,0,0.0174927,0.03207,0.0116618,0,0.0058309,0,0,0.00291545,0,0.0116618,0,0.00291545,0,0,0,0,0,0.00291545,0.03207,0,0,0,0.0145773,0,0,0,0,0,0,0.00874636,0,0,0,0,0,0,0.0699708,0,0,0,0,0.0204082,0.0204082,0.0116618,0,0.0204082,0,0,0,0,0.0174927,0.058309,0,0,0,0.00291545,0,0,0,0,0,0,0,0,0,0.00291545,0,0,0,0,0.00874636,0.0174927,0,0.0145773,0.00874636,0.0058309,0,0,0,0,0,0,0,0.00874636,0,0,0,0,0,0,0.0116618,0,0.00291545,0.0174927,0,0,0,0,0,0,0,0.0058309,0.00291545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116618,0.131195,0,0,0.0233236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00291545,0.0145773,0.0991254,0.0233236,0,0.0379009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kindred|ziggs,0.535714,28,0.0102041,0,0,0,0.0204082,0,0,0,0,0.00510204,0.00510204,0,0.0204082,0.0255102,0.0306122,0,0.00510204,0,0,0.00510204,0,0.0153061,0,0,0,0,0,0,0,0,0.0459184,0,0,0,0.0204082,0,0,0,0,0,0,0.00510204,0,0,0,0,0,0,0.0816327,0,0,0,0,0.0102041,0.0204082,0.00510204,0.0102041,0.0153061,0,0,0.00510204,0,0.0102041,0.0408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102041,0.0153061,0,0.0204082,0.0102041,0,0,0,0,0,0,0,0,0.0102041,0,0,0,0,0,0,0.0102041,0,0,0.0102041,0,0,0,0,0,0,0,0.00510204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102041,0.0153061,0.117347,0,0,0.0255102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00510204,0,0,0,0,0,0,0,0.00510204,0.107143,0.0204082,0,0.0714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kogmaw|nocturne,0.571429,21,0,0,0,0,0.0136054,0,0,0.00680272,0,0,0,0,0.0136054,0,0,0,0.047619,0,0,0.00680272,0.00680272,0.0544218,0,0.0204082,0,0,0,0,0,0,0.00680272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136054,0,0,0,0,0.00680272,0,0,0,0,0,0,0,0,0.0204082,0.00680272,0,0.0136054,0,0,0,0,0.00680272,0,0,0,0,0,0,0,0,0,0.00680272,0,0.0816327,0,0,0.0952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136054,0.0340136,0,0,0,0,0,0,0.0680272,0,0,0.00680272,0,0,0.0136054,0,0,0,0,0,0,0,0,0,0,0,0,0.0136054,0.129252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00680272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00680272,0,0.00680272,0,0.0204082,0.047619,0,0,0.0204082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
